instance,n,W,V,method,profit,time,nodes
inst_N20_W450_V350_4.txt,20,450,350,branchBound,953,0.000024,N/A
inst_N20_W450_V350_5.txt,20,450,350,dynamicProg,846,0.257270,N/A
inst_N20_W450_V350_5.txt,20,450,350,backtracking,846,0.124647,1443755
inst_N20_W450_V350_5.txt,20,450,350,branchBound,825,0.000011,N/A
inst_N20_W450_V350_6.txt,20,450,350,dynamicProg,1023,0.287393,N/A
inst_N20_W450_V350_6.txt,20,450,350,backtracking,1023,0.175975,2081179
inst_N20_W450_V350_6.txt,20,450,350,branchBound,1023,0.000025,N/A
inst_N20_W450_V350_7.txt,20,450,350,dynamicProg,816,0.266499,N/A
inst_N20_W450_V350_7.txt,20,450,350,backtracking,816,0.137806,1607823
inst_N20_W450_V350_7.txt,20,450,350,branchBound,816,0.000022,N/A
inst_N20_W450_V350_8.txt,20,450,350,dynamicProg,734,0.225879,N/A
inst_N20_W450_V350_8.txt,20,450,350,backtracking,734,0.079597,896413
inst_N20_W450_V350_8.txt,20,450,350,branchBound,734,0.000028,N/A
inst_N20_W450_V350_9.txt,20,450,350,dynamicProg,681,0.228813,N/A
inst_N20_W450_V350_9.txt,20,450,350,backtracking,681,0.118370,1356761
inst_N20_W450_V350_9.txt,20,450,350,branchBound,680,0.000023,N/A
inst_N20_W450_V400_0.txt,20,450,400,dynamicProg,856,0.291467,N/A
inst_N20_W450_V400_0.txt,20,450,400,backtracking,856,0.148946,1746937
inst_N20_W450_V400_0.txt,20,450,400,branchBound,856,0.000003,N/A
inst_N20_W450_V400_1.txt,20,450,400,dynamicProg,921,0.347739,N/A
inst_N20_W450_V400_1.txt,20,450,400,backtracking,921,0.216670,1944685
inst_N20_W450_V400_1.txt,20,450,400,branchBound,921,0.000004,N/A
inst_N20_W450_V400_2.txt,20,450,400,dynamicProg,809,0.286566,N/A
inst_N20_W450_V400_2.txt,20,450,400,backtracking,809,0.090615,1053307
inst_N20_W450_V400_2.txt,20,450,400,branchBound,807,0.000029,N/A
inst_N20_W450_V400_3.txt,20,450,400,dynamicProg,904,0.250748,N/A
inst_N20_W450_V400_3.txt,20,450,400,backtracking,904,0.126464,1475671
inst_N20_W450_V400_3.txt,20,450,400,branchBound,904,0.000022,N/A
inst_N20_W450_V400_4.txt,20,450,400,dynamicProg,701,0.263521,N/A
inst_N20_W450_V400_4.txt,20,450,400,backtracking,701,0.158104,1836517
inst_N20_W450_V400_4.txt,20,450,400,branchBound,699,0.000003,N/A
inst_N20_W450_V400_5.txt,20,450,400,dynamicProg,741,0.275364,N/A
inst_N20_W450_V400_5.txt,20,450,400,backtracking,741,0.117947,1387415
inst_N20_W450_V400_5.txt,20,450,400,branchBound,740,0.000003,N/A
inst_N20_W450_V400_6.txt,20,450,400,dynamicProg,812,0.264337,N/A
inst_N20_W450_V400_6.txt,20,450,400,backtracking,812,0.109880,1296949
inst_N20_W450_V400_6.txt,20,450,400,branchBound,808,0.000003,N/A
inst_N20_W450_V400_7.txt,20,450,400,dynamicProg,863,0.289103,N/A
inst_N20_W450_V400_7.txt,20,450,400,backtracking,863,0.099238,1134087
inst_N20_W450_V400_7.txt,20,450,400,branchBound,863,0.000023,N/A
inst_N20_W450_V400_8.txt,20,450,400,dynamicProg,778,0.222579,N/A
inst_N20_W450_V400_8.txt,20,450,400,backtracking,778,0.104772,1212799
inst_N20_W450_V400_8.txt,20,450,400,branchBound,778,0.000003,N/A
inst_N20_W450_V400_9.txt,20,450,400,dynamicProg,798,0.246187,N/A
inst_N20_W450_V400_9.txt,20,450,400,backtracking,798,0.113280,1307609
inst_N20_W450_V400_9.txt,20,450,400,branchBound,798,0.000022,N/A
inst_N20_W450_V450_0.txt,20,450,450,dynamicProg,1051,0.308878,N/A
inst_N20_W450_V450_0.txt,20,450,450,backtracking,1051,0.154624,1833211
inst_N20_W450_V450_0.txt,20,450,450,branchBound,1051,0.000018,N/A
inst_N20_W450_V450_1.txt,20,450,450,dynamicProg,812,0.339621,N/A
inst_N20_W450_V450_1.txt,20,450,450,backtracking,812,0.156428,1837847
inst_N20_W450_V450_1.txt,20,450,450,branchBound,812,0.000019,N/A
inst_N20_W450_V450_2.txt,20,450,450,dynamicProg,884,0.318532,N/A
inst_N20_W450_V450_2.txt,20,450,450,backtracking,884,0.140187,1633965
inst_N20_W450_V450_2.txt,20,450,450,branchBound,884,0.000015,N/A
inst_N20_W450_V450_3.txt,20,450,450,dynamicProg,931,0.319903,N/A
inst_N20_W450_V450_3.txt,20,450,450,backtracking,931,0.164990,1754115
inst_N20_W450_V450_3.txt,20,450,450,branchBound,931,0.000020,N/A
inst_N20_W450_V450_4.txt,20,450,450,dynamicProg,793,0.344156,N/A
inst_N20_W450_V450_4.txt,20,450,450,backtracking,793,0.146213,1685157
inst_N20_W450_V450_4.txt,20,450,450,branchBound,775,0.000004,N/A
inst_N20_W450_V450_5.txt,20,450,450,dynamicProg,908,0.331869,N/A
inst_N20_W450_V450_5.txt,20,450,450,backtracking,908,0.165308,1944383
inst_N20_W450_V450_5.txt,20,450,450,branchBound,908,0.000016,N/A
inst_N20_W450_V450_6.txt,20,450,450,dynamicProg,746,0.294075,N/A
inst_N20_W450_V450_6.txt,20,450,450,backtracking,746,0.131992,1561843
inst_N20_W450_V450_6.txt,20,450,450,branchBound,746,0.000024,N/A
inst_N20_W450_V450_7.txt,20,450,450,dynamicProg,849,0.312599,N/A
inst_N20_W450_V450_7.txt,20,450,450,backtracking,849,0.156393,1851161
inst_N20_W450_V450_7.txt,20,450,450,branchBound,849,0.000017,N/A
inst_N20_W450_V450_8.txt,20,450,450,dynamicProg,687,0.303566,N/A
inst_N20_W450_V450_8.txt,20,450,450,backtracking,687,0.097396,1160701
inst_N20_W450_V450_8.txt,20,450,450,branchBound,654,0.000004,N/A
inst_N20_W450_V450_9.txt,20,450,450,dynamicProg,892,0.331727,N/A
inst_N20_W450_V450_9.txt,20,450,450,backtracking,892,0.145613,1690243
inst_N20_W450_V450_9.txt,20,450,450,branchBound,892,0.000034,N/A
inst_N20_W450_V500_0.txt,20,450,500,dynamicProg,820,0.372438,N/A
inst_N20_W450_V500_0.txt,20,450,500,backtracking,820,0.143392,1679085
inst_N20_W450_V500_0.txt,20,450,500,branchBound,818,0.000046,N/A
inst_N20_W450_V500_1.txt,20,450,500,dynamicProg,952,0.381742,N/A
inst_N20_W450_V500_1.txt,20,450,500,backtracking,952,0.174730,2057213
inst_N20_W450_V500_1.txt,20,450,500,branchBound,952,0.000016,N/A
inst_N20_W450_V500_2.txt,20,450,500,dynamicProg,901,0.349590,N/A
inst_N20_W450_V500_2.txt,20,450,500,backtracking,901,0.136451,1559189
inst_N20_W450_V500_2.txt,20,450,500,branchBound,901,0.000012,N/A
inst_N20_W450_V500_3.txt,20,450,500,dynamicProg,1116,0.390060,N/A
inst_N20_W450_V500_3.txt,20,450,500,backtracking,1116,0.236947,2033761
inst_N20_W450_V500_3.txt,20,450,500,branchBound,1116,0.000019,N/A
inst_N20_W450_V500_4.txt,20,450,500,dynamicProg,792,0.321949,N/A
inst_N20_W450_V500_4.txt,20,450,500,backtracking,792,0.128813,1442843
inst_N20_W450_V500_4.txt,20,450,500,branchBound,783,0.000014,N/A
inst_N20_W450_V500_5.txt,20,450,500,dynamicProg,670,0.334677,N/A
inst_N20_W450_V500_5.txt,20,450,500,backtracking,670,0.092695,1068337
inst_N20_W450_V500_5.txt,20,450,500,branchBound,670,0.000017,N/A
inst_N20_W450_V500_6.txt,20,450,500,dynamicProg,922,0.390383,N/A
inst_N20_W450_V500_6.txt,20,450,500,backtracking,922,0.148759,1720417
inst_N20_W450_V500_6.txt,20,450,500,branchBound,922,0.000013,N/A
inst_N20_W450_V500_7.txt,20,450,500,dynamicProg,710,0.380186,N/A
inst_N20_W450_V500_7.txt,20,450,500,backtracking,710,0.136846,1587281
inst_N20_W450_V500_7.txt,20,450,500,branchBound,710,0.000013,N/A
inst_N20_W450_V500_8.txt,20,450,500,dynamicProg,1102,0.374980,N/A
inst_N20_W450_V500_8.txt,20,450,500,backtracking,1102,0.160861,1883691
inst_N20_W450_V500_8.txt,20,450,500,branchBound,1102,0.000021,N/A
inst_N20_W450_V500_9.txt,20,450,500,dynamicProg,790,0.376677,N/A
inst_N20_W450_V500_9.txt,20,450,500,backtracking,790,0.156476,1822613
inst_N20_W450_V500_9.txt,20,450,500,branchBound,790,0.000013,N/A
inst_N20_W450_V50_0.txt,20,450,50,dynamicProg,1054,0.065086,N/A
inst_N20_W450_V50_0.txt,20,450,50,backtracking,1054,0.159833,1876509
inst_N20_W450_V50_0.txt,20,450,50,branchBound,1045,0.000017,N/A
inst_N20_W450_V50_1.txt,20,450,50,dynamicProg,829,0.061969,N/A
inst_N20_W450_V50_1.txt,20,450,50,backtracking,829,0.122586,1411437
inst_N20_W450_V50_1.txt,20,450,50,branchBound,716,0.000005,N/A
inst_N20_W450_V50_2.txt,20,450,50,dynamicProg,1033,0.066371,N/A
inst_N20_W450_V50_2.txt,20,450,50,backtracking,1033,0.160588,1919593
inst_N20_W450_V50_2.txt,20,450,50,branchBound,1009,0.000003,N/A
inst_N20_W450_V50_3.txt,20,450,50,dynamicProg,837,0.060816,N/A
inst_N20_W450_V50_3.txt,20,450,50,backtracking,837,0.114818,1329751
inst_N20_W450_V50_3.txt,20,450,50,branchBound,692,0.000003,N/A
inst_N20_W450_V50_4.txt,20,450,50,dynamicProg,764,0.065632,N/A
inst_N20_W450_V50_4.txt,20,450,50,backtracking,764,0.126704,1399099
inst_N20_W450_V50_4.txt,20,450,50,branchBound,644,0.000006,N/A
inst_N20_W450_V50_5.txt,20,450,50,dynamicProg,827,0.065991,N/A
inst_N20_W450_V50_5.txt,20,450,50,backtracking,827,0.137979,1598405
inst_N20_W450_V50_5.txt,20,450,50,branchBound,827,0.000028,N/A
inst_N20_W450_V50_6.txt,20,450,50,dynamicProg,838,0.067110,N/A
inst_N20_W450_V50_6.txt,20,450,50,backtracking,838,0.169078,1757935
inst_N20_W450_V50_6.txt,20,450,50,branchBound,792,0.000004,N/A
inst_N20_W450_V50_7.txt,20,450,50,dynamicProg,783,0.068272,N/A
inst_N20_W450_V50_7.txt,20,450,50,backtracking,783,0.158215,1675295
inst_N20_W450_V50_7.txt,20,450,50,branchBound,783,0.000005,N/A
inst_N20_W450_V50_8.txt,20,450,50,dynamicProg,817,0.063049,N/A
inst_N20_W450_V50_8.txt,20,450,50,backtracking,817,0.139570,1635755
inst_N20_W450_V50_8.txt,20,450,50,branchBound,649,0.000003,N/A
inst_N20_W450_V50_9.txt,20,450,50,dynamicProg,684,0.062845,N/A
inst_N20_W450_V50_9.txt,20,450,50,backtracking,684,0.134375,1553213
inst_N20_W450_V50_9.txt,20,450,50,branchBound,684,0.000003,N/A
inst_N20_W500_V100_0.txt,20,500,100,dynamicProg,1003,0.102824,N/A
inst_N20_W500_V100_0.txt,20,500,100,backtracking,1003,0.144012,1687165
inst_N20_W500_V100_0.txt,20,500,100,branchBound,965,0.000004,N/A
inst_N20_W500_V100_1.txt,20,500,100,dynamicProg,832,0.100254,N/A
inst_N20_W500_V100_1.txt,20,500,100,backtracking,832,0.136416,1611829
inst_N20_W500_V100_1.txt,20,500,100,branchBound,824,0.000003,N/A
inst_N20_W500_V100_2.txt,20,500,100,dynamicProg,845,0.092468,N/A
inst_N20_W500_V100_2.txt,20,500,100,backtracking,845,0.109783,1306019
inst_N20_W500_V100_2.txt,20,500,100,branchBound,790,0.000003,N/A
inst_N20_W500_V100_3.txt,20,500,100,dynamicProg,958,0.102536,N/A
inst_N20_W500_V100_3.txt,20,500,100,backtracking,958,0.142333,1626307
inst_N20_W500_V100_3.txt,20,500,100,branchBound,958,0.000028,N/A
inst_N20_W500_V100_4.txt,20,500,100,dynamicProg,984,0.098804,N/A
inst_N20_W500_V100_4.txt,20,500,100,backtracking,984,0.149954,1718463
inst_N20_W500_V100_4.txt,20,500,100,branchBound,849,0.000003,N/A
inst_N20_W500_V100_5.txt,20,500,100,dynamicProg,710,0.098271,N/A
inst_N20_W500_V100_5.txt,20,500,100,backtracking,710,0.147549,1700349
inst_N20_W500_V100_5.txt,20,500,100,branchBound,692,0.000003,N/A
inst_N20_W500_V100_6.txt,20,500,100,dynamicProg,868,0.098150,N/A
inst_N20_W500_V100_6.txt,20,500,100,backtracking,868,0.139804,1630591
inst_N20_W500_V100_6.txt,20,500,100,branchBound,851,0.000003,N/A
inst_N20_W500_V100_7.txt,20,500,100,dynamicProg,939,0.094675,N/A
inst_N20_W500_V100_7.txt,20,500,100,backtracking,939,0.130652,1524513
inst_N20_W500_V100_7.txt,20,500,100,branchBound,924,0.000003,N/A
inst_N20_W500_V100_8.txt,20,500,100,dynamicProg,908,0.109891,N/A
inst_N20_W500_V100_8.txt,20,500,100,backtracking,908,0.166397,1957383
inst_N20_W500_V100_8.txt,20,500,100,branchBound,908,0.000003,N/A
inst_N20_W500_V100_9.txt,20,500,100,dynamicProg,793,0.098611,N/A
inst_N20_W500_V100_9.txt,20,500,100,backtracking,793,0.131610,1545865
inst_N20_W500_V100_9.txt,20,500,100,branchBound,793,0.000016,N/A
inst_N20_W500_V150_0.txt,20,500,150,dynamicProg,1000,0.138854,N/A
inst_N20_W500_V150_0.txt,20,500,150,backtracking,1000,0.154002,1801559
inst_N20_W500_V150_0.txt,20,500,150,branchBound,1000,0.000040,N/A
inst_N20_W500_V150_1.txt,20,500,150,dynamicProg,899,0.123910,N/A
inst_N20_W500_V150_1.txt,20,500,150,backtracking,899,0.148507,1768821
inst_N20_W500_V150_1.txt,20,500,150,branchBound,899,0.000023,N/A
inst_N20_W500_V150_2.txt,20,500,150,dynamicProg,807,0.125273,N/A
inst_N20_W500_V150_2.txt,20,500,150,backtracking,807,0.151700,1762587
inst_N20_W500_V150_2.txt,20,500,150,branchBound,807,0.000003,N/A
inst_N20_W500_V150_3.txt,20,500,150,dynamicProg,848,0.125546,N/A
inst_N20_W500_V150_3.txt,20,500,150,backtracking,848,0.119901,1356597
inst_N20_W500_V150_3.txt,20,500,150,branchBound,660,0.000003,N/A
inst_N20_W500_V150_4.txt,20,500,150,dynamicProg,856,0.132333,N/A
inst_N20_W500_V150_4.txt,20,500,150,backtracking,856,0.118933,1374909
inst_N20_W500_V150_4.txt,20,500,150,branchBound,845,0.000024,N/A
inst_N20_W500_V150_5.txt,20,500,150,dynamicProg,847,0.134552,N/A
inst_N20_W500_V150_5.txt,20,500,150,backtracking,847,0.140159,1655491
inst_N20_W500_V150_5.txt,20,500,150,branchBound,847,0.000037,N/A
inst_N20_W500_V150_6.txt,20,500,150,dynamicProg,921,0.134096,N/A
inst_N20_W500_V150_6.txt,20,500,150,backtracking,921,0.131093,1541685
inst_N20_W500_V150_6.txt,20,500,150,branchBound,903,0.000003,N/A
inst_N20_W500_V150_7.txt,20,500,150,dynamicProg,860,0.133857,N/A
inst_N20_W500_V150_7.txt,20,500,150,backtracking,860,0.110288,1290593
inst_N20_W500_V150_7.txt,20,500,150,branchBound,828,0.000003,N/A
inst_N20_W500_V150_8.txt,20,500,150,dynamicProg,818,0.114188,N/A
inst_N20_W500_V150_8.txt,20,500,150,backtracking,818,0.110959,1257203
inst_N20_W500_V150_8.txt,20,500,150,branchBound,818,0.000013,N/A
inst_N20_W500_V150_9.txt,20,500,150,dynamicProg,849,0.126629,N/A
inst_N20_W500_V150_9.txt,20,500,150,backtracking,849,0.160628,1711325
inst_N20_W500_V150_9.txt,20,500,150,branchBound,849,0.000034,N/A
inst_N20_W500_V200_0.txt,20,500,200,dynamicProg,907,0.178956,N/A
inst_N20_W500_V200_0.txt,20,500,200,backtracking,907,0.169533,1913473
inst_N20_W500_V200_0.txt,20,500,200,branchBound,907,0.000049,N/A
inst_N20_W500_V200_1.txt,20,500,200,dynamicProg,871,0.166629,N/A
inst_N20_W500_V200_1.txt,20,500,200,backtracking,871,0.162655,1844967
inst_N20_W500_V200_1.txt,20,500,200,branchBound,871,0.000020,N/A
inst_N20_W500_V200_2.txt,20,500,200,dynamicProg,803,0.145912,N/A
inst_N20_W500_V200_2.txt,20,500,200,backtracking,803,0.128163,1466151
inst_N20_W500_V200_2.txt,20,500,200,branchBound,800,0.000034,N/A
inst_N20_W500_V200_3.txt,20,500,200,dynamicProg,952,0.157416,N/A
inst_N20_W500_V200_3.txt,20,500,200,backtracking,952,0.163085,1877355
inst_N20_W500_V200_3.txt,20,500,200,branchBound,938,0.000003,N/A
inst_N20_W500_V200_4.txt,20,500,200,dynamicProg,788,0.154826,N/A
inst_N20_W500_V200_4.txt,20,500,200,backtracking,788,0.155896,1850731
inst_N20_W500_V200_4.txt,20,500,200,branchBound,775,0.000013,N/A
inst_N20_W500_V200_5.txt,20,500,200,dynamicProg,860,0.165806,N/A
inst_N20_W500_V200_5.txt,20,500,200,backtracking,860,0.144782,1657969
inst_N20_W500_V200_5.txt,20,500,200,branchBound,860,0.000026,N/A
inst_N20_W500_V200_6.txt,20,500,200,dynamicProg,780,0.167361,N/A
inst_N20_W500_V200_6.txt,20,500,200,backtracking,780,0.154840,1818493
inst_N20_W500_V200_6.txt,20,500,200,branchBound,665,0.000003,N/A
inst_N20_W500_V200_7.txt,20,500,200,dynamicProg,830,0.156571,N/A
inst_N20_W500_V200_7.txt,20,500,200,backtracking,830,0.149208,1769151
inst_N20_W500_V200_7.txt,20,500,200,branchBound,830,0.000022,N/A
inst_N20_W500_V200_8.txt,20,500,200,dynamicProg,862,0.162960,N/A
inst_N20_W500_V200_8.txt,20,500,200,backtracking,862,0.142929,1628789
inst_N20_W500_V200_8.txt,20,500,200,branchBound,862,0.000018,N/A
inst_N20_W500_V200_9.txt,20,500,200,dynamicProg,767,0.153435,N/A
inst_N20_W500_V200_9.txt,20,500,200,backtracking,767,0.116255,1372281
inst_N20_W500_V200_9.txt,20,500,200,branchBound,736,0.000003,N/A
inst_N20_W500_V250_0.txt,20,500,250,dynamicProg,744,0.217120,N/A
inst_N20_W500_V250_0.txt,20,500,250,backtracking,744,0.087068,1015873
inst_N20_W500_V250_0.txt,20,500,250,branchBound,744,0.000010,N/A
inst_N20_W500_V250_1.txt,20,500,250,dynamicProg,785,0.263973,N/A
inst_N20_W500_V250_1.txt,20,500,250,backtracking,785,0.158005,1756599
inst_N20_W500_V250_1.txt,20,500,250,branchBound,785,0.000022,N/A
inst_N20_W500_V250_2.txt,20,500,250,dynamicProg,890,0.232310,N/A
inst_N20_W500_V250_2.txt,20,500,250,backtracking,890,0.149479,1663373
inst_N20_W500_V250_2.txt,20,500,250,branchBound,890,0.000019,N/A
inst_N20_W500_V250_3.txt,20,500,250,dynamicProg,968,0.230045,N/A
inst_N20_W500_V250_3.txt,20,500,250,backtracking,968,0.154257,1816215
inst_N20_W500_V250_3.txt,20,500,250,branchBound,968,0.000021,N/A
inst_N20_W500_V250_4.txt,20,500,250,dynamicProg,915,0.229143,N/A
inst_N20_W500_V250_4.txt,20,500,250,backtracking,915,0.154998,1814177
inst_N20_W500_V250_4.txt,20,500,250,branchBound,915,0.000022,N/A
inst_N20_W500_V250_5.txt,20,500,250,dynamicProg,861,0.258253,N/A
inst_N20_W500_V250_5.txt,20,500,250,backtracking,861,0.177298,1749247
inst_N20_W500_V250_5.txt,20,500,250,branchBound,800,0.000004,N/A
inst_N20_W500_V250_6.txt,20,500,250,dynamicProg,844,0.240620,N/A
inst_N20_W500_V250_6.txt,20,500,250,backtracking,844,0.150627,1769181
inst_N20_W500_V250_6.txt,20,500,250,branchBound,844,0.000003,N/A
inst_N20_W500_V250_7.txt,20,500,250,dynamicProg,880,0.207619,N/A
inst_N20_W500_V250_7.txt,20,500,250,backtracking,880,0.133134,1597023
inst_N20_W500_V250_7.txt,20,500,250,branchBound,880,0.000013,N/A
inst_N20_W500_V250_8.txt,20,500,250,dynamicProg,830,0.226434,N/A
inst_N20_W500_V250_8.txt,20,500,250,backtracking,830,0.156881,1790611
inst_N20_W500_V250_8.txt,20,500,250,branchBound,830,0.000023,N/A
inst_N20_W500_V250_9.txt,20,500,250,dynamicProg,841,0.211602,N/A
inst_N20_W500_V250_9.txt,20,500,250,backtracking,841,0.120115,1387517
inst_N20_W500_V250_9.txt,20,500,250,branchBound,841,0.000028,N/A
inst_N20_W500_V300_0.txt,20,500,300,dynamicProg,855,0.239138,N/A
inst_N20_W500_V300_0.txt,20,500,300,backtracking,855,0.124831,1474357
inst_N20_W500_V300_0.txt,20,500,300,branchBound,855,0.000012,N/A
inst_N20_W500_V300_1.txt,20,500,300,dynamicProg,1084,0.256282,N/A
inst_N20_W500_V300_1.txt,20,500,300,backtracking,1084,0.160963,1894161
inst_N20_W500_V300_1.txt,20,500,300,branchBound,1084,0.000003,N/A
inst_N20_W500_V300_2.txt,20,500,300,dynamicProg,846,0.239342,N/A
inst_N20_W500_V300_2.txt,20,500,300,backtracking,846,0.133114,1573099
inst_N20_W500_V300_2.txt,20,500,300,branchBound,839,0.000019,N/A
inst_N20_W500_V300_3.txt,20,500,300,dynamicProg,1029,0.252021,N/A
inst_N20_W500_V300_3.txt,20,500,300,backtracking,1029,0.144866,1695141
inst_N20_W500_V300_3.txt,20,500,300,branchBound,1029,0.000018,N/A
inst_N20_W500_V300_4.txt,20,500,300,dynamicProg,821,0.258932,N/A
inst_N20_W500_V300_4.txt,20,500,300,backtracking,821,0.128299,1349437
inst_N20_W500_V300_4.txt,20,500,300,branchBound,821,0.000003,N/A
inst_N20_W500_V300_5.txt,20,500,300,dynamicProg,957,0.297825,N/A
inst_N20_W500_V300_5.txt,20,500,300,backtracking,957,0.168526,1990227
inst_N20_W500_V300_5.txt,20,500,300,branchBound,957,0.000017,N/A
inst_N20_W500_V300_6.txt,20,500,300,dynamicProg,867,0.289517,N/A
inst_N20_W500_V300_6.txt,20,500,300,backtracking,867,0.147191,1572779
inst_N20_W500_V300_6.txt,20,500,300,branchBound,864,0.000024,N/A
inst_N20_W500_V300_7.txt,20,500,300,dynamicProg,791,0.225630,N/A
inst_N20_W500_V300_7.txt,20,500,300,backtracking,791,0.105888,1240489
inst_N20_W500_V300_7.txt,20,500,300,branchBound,791,0.000025,N/A
inst_N20_W500_V300_8.txt,20,500,300,dynamicProg,1020,0.261158,N/A
inst_N20_W500_V300_8.txt,20,500,300,backtracking,1020,0.165296,1967487
inst_N20_W500_V300_8.txt,20,500,300,branchBound,1018,0.000020,N/A
inst_N20_W500_V300_9.txt,20,500,300,dynamicProg,981,0.251524,N/A
inst_N20_W500_V300_9.txt,20,500,300,backtracking,981,0.171300,2037595
inst_N20_W500_V300_9.txt,20,500,300,branchBound,981,0.000014,N/A
inst_N20_W500_V350_0.txt,20,500,350,dynamicProg,771,0.289184,N/A
inst_N20_W500_V350_0.txt,20,500,350,backtracking,771,0.144168,1692781
inst_N20_W500_V350_0.txt,20,500,350,branchBound,771,0.000015,N/A
inst_N20_W500_V350_1.txt,20,500,350,dynamicProg,937,0.290602,N/A
inst_N20_W500_V350_1.txt,20,500,350,backtracking,937,0.149316,1754147
inst_N20_W500_V350_1.txt,20,500,350,branchBound,937,0.000005,N/A
inst_N20_W500_V350_2.txt,20,500,350,dynamicProg,769,0.237318,N/A
inst_N20_W500_V350_2.txt,20,500,350,backtracking,769,0.107035,1241289
inst_N20_W500_V350_2.txt,20,500,350,branchBound,769,0.000003,N/A
inst_N20_W500_V350_3.txt,20,500,350,dynamicProg,795,0.268559,N/A
inst_N20_W500_V350_3.txt,20,500,350,backtracking,795,0.128443,1504379
inst_N20_W500_V350_3.txt,20,500,350,branchBound,791,0.000003,N/A
inst_N20_W500_V350_4.txt,20,500,350,dynamicProg,778,0.244793,N/A
inst_N20_W500_V350_4.txt,20,500,350,backtracking,778,0.108217,1261731
inst_N20_W500_V350_4.txt,20,500,350,branchBound,778,0.000020,N/A
inst_N20_W500_V350_5.txt,20,500,350,dynamicProg,675,0.269966,N/A
inst_N20_W500_V350_5.txt,20,500,350,backtracking,675,0.123863,1443905
inst_N20_W500_V350_5.txt,20,500,350,branchBound,675,0.000016,N/A
inst_N20_W500_V350_6.txt,20,500,350,dynamicProg,940,0.288063,N/A
inst_N20_W500_V350_6.txt,20,500,350,backtracking,940,0.175595,1947629
inst_N20_W500_V350_6.txt,20,500,350,branchBound,940,0.000015,N/A
inst_N20_W500_V350_7.txt,20,500,350,dynamicProg,837,0.293362,N/A
inst_N20_W500_V350_7.txt,20,500,350,backtracking,837,0.133657,1441087
inst_N20_W500_V350_7.txt,20,500,350,branchBound,837,0.000014,N/A
inst_N20_W500_V350_8.txt,20,500,350,dynamicProg,797,0.297592,N/A
inst_N20_W500_V350_8.txt,20,500,350,backtracking,797,0.118586,1381513
inst_N20_W500_V350_8.txt,20,500,350,branchBound,797,0.000013,N/A
inst_N20_W500_V350_9.txt,20,500,350,dynamicProg,823,0.287940,N/A
inst_N20_W500_V350_9.txt,20,500,350,backtracking,823,0.140872,1677595
inst_N20_W500_V350_9.txt,20,500,350,branchBound,823,0.000016,N/A
inst_N20_W500_V400_0.txt,20,500,400,dynamicProg,956,0.327268,N/A
inst_N20_W500_V400_0.txt,20,500,400,backtracking,956,0.165389,1949441
inst_N20_W500_V400_0.txt,20,500,400,branchBound,955,0.000005,N/A
inst_N20_W500_V400_1.txt,20,500,400,dynamicProg,884,0.301452,N/A
inst_N20_W500_V400_1.txt,20,500,400,backtracking,884,0.142479,1664061
inst_N20_W500_V400_1.txt,20,500,400,branchBound,884,0.000015,N/A
inst_N20_W500_V400_2.txt,20,500,400,dynamicProg,1059,0.315508,N/A
inst_N20_W500_V400_2.txt,20,500,400,backtracking,1059,0.163149,1940233
inst_N20_W500_V400_2.txt,20,500,400,branchBound,1059,0.000025,N/A
inst_N20_W500_V400_3.txt,20,500,400,dynamicProg,692,0.296228,N/A
inst_N20_W500_V400_3.txt,20,500,400,backtracking,692,0.124289,1468033
inst_N20_W500_V400_3.txt,20,500,400,branchBound,692,0.000015,N/A
inst_N20_W500_V400_4.txt,20,500,400,dynamicProg,806,0.313929,N/A
inst_N20_W500_V400_4.txt,20,500,400,backtracking,806,0.167913,1956477
inst_N20_W500_V400_4.txt,20,500,400,branchBound,806,0.000039,N/A
inst_N20_W500_V400_5.txt,20,500,400,dynamicProg,1019,0.347483,N/A
inst_N20_W500_V400_5.txt,20,500,400,backtracking,1019,0.163034,1923399
inst_N20_W500_V400_5.txt,20,500,400,branchBound,1019,0.000015,N/A
inst_N20_W500_V400_6.txt,20,500,400,dynamicProg,952,0.321048,N/A
inst_N20_W500_V400_6.txt,20,500,400,backtracking,952,0.160272,1737239
inst_N20_W500_V400_6.txt,20,500,400,branchBound,952,0.000004,N/A
inst_N20_W500_V400_7.txt,20,500,400,dynamicProg,776,0.327926,N/A
inst_N20_W500_V400_7.txt,20,500,400,backtracking,776,0.151958,1632215
inst_N20_W500_V400_7.txt,20,500,400,branchBound,776,0.000010,N/A
inst_N20_W500_V400_8.txt,20,500,400,dynamicProg,1031,0.341070,N/A
inst_N20_W500_V400_8.txt,20,500,400,backtracking,1031,0.167835,1858713
inst_N20_W500_V400_8.txt,20,500,400,branchBound,1031,0.000017,N/A
inst_N20_W500_V400_9.txt,20,500,400,dynamicProg,676,0.312125,N/A
inst_N20_W500_V400_9.txt,20,500,400,backtracking,676,0.121737,1416185
inst_N20_W500_V400_9.txt,20,500,400,branchBound,676,0.000011,N/A
inst_N20_W500_V450_0.txt,20,500,450,dynamicProg,767,0.320895,N/A
inst_N20_W500_V450_0.txt,20,500,450,backtracking,767,0.115831,1377543
inst_N20_W500_V450_0.txt,20,500,450,branchBound,691,0.000004,N/A
inst_N20_W500_V450_1.txt,20,500,450,dynamicProg,714,0.331224,N/A
inst_N20_W500_V450_1.txt,20,500,450,backtracking,714,0.137098,1601555
